variant_id,product_id,product_name,current_sku,possible_reference_sku,possible_reference_name,reason,notes
0eb3d884-dd29-4e17-ba81-21c2a55d9ccb,a9c552ad-ca0e-4d45-af58-f3b8800b1a77,Jota C33 Konik Karbit Frez - Konik Karbit,10f567b7-d2ae-4d5e-8a9c-47ec1627c698,JOT-801-FG-012,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
b05dbc49-5358-4d4f-9a7b-c490acf40051,e95844b7-64c5-49f0-97b2-7360236bfbd8,Jota CX21 Finishing Karbit Frez - Finishing Karbit,fd1d9e62-c1bd-4641-9e53-4784b4421ac6,JOT-801-FG-012,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
7f3fa55d-6865-4c40-bc8a-9a8d042b0dab,4a9ea7e8-fe2b-4e0e-8036-59c5db84d189,Jota CQ1L Konik Karbit Frez - Uzun Konik Karbit,e1c20906-fb90-4412-8ba2-2507b7def272,JOT-601-RA-ARK,Jota 601 Arkansas Ön Polisaj Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
794b5a36-b143-47cf-a2a0-2a7a1efc2dec,030c0e1a-81bc-4a9f-8a8a-1eec5870d257,Jota C379 Silindirik Karbit Frez - Düz Kesim Karbit,1ed90df4-c9b2-4271-a4d1-9cb17c917ba1,JOT-801-FG-023,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
ea116237-0b9a-4a7d-b03a-73fd0c59d961,9788eb8e-8965-4b69-9380-48d2c0fdbe25,Jota RRC7 Finishing Karbit Frez - Finishing Karbit,84957717-9c44-4f2d-9e96-1c643aea3b8d,JOT-801-FG-008,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
9cba2bb7-7981-4fd7-8ced-51525922cca1,cec9427d-2c36-4c5a-a1c3-098056ee9bcf,Kompozit Cilalama Paket,24915855-2f0e-4a41-9938-72792396f89d,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,possible_match,Reference candidate exists but confidence is below safe apply threshold.
0123ff26-f306-4168-b8fe-d59dedf35a00,8e4f68f7-5851-44dd-9857-612e3439d392,Seramik Cilalama Paketi,187ec66a-a4f3-4f7f-bd1a-310ab68217b7,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,possible_match,Reference candidate exists but confidence is below safe apply threshold.
37f9ee41-6977-46ad-a3ec-0b5519a9eb41,180c95d6-5e85-41ea-8710-6bb6bc95f597,Jota 801 Elmas Frez Paketi,af3a17c6-3ea7-4355-8277-a968ff36ce3f,,,no_match,No authoritative reference candidate found.
7a5551bb-c075-4e6a-b92a-4f7a4705ef03,c186005f-c85a-47f7-920b-db56081d8197,Zirkonyum Cilalama Paketi,65533f26-ce8a-4ff7-b75e-78f8d8f6a217,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,possible_match,Reference candidate exists but confidence is below safe apply threshold.
498147a4-b8c9-42bd-aa39-a320e26e831d,22fe2d87-acbe-4503-9015-1d6ce57a60ee,Lityum Disilikat Cilalama Paketi,d1537417-f3b6-4203-b846-5f7c07e8edd7,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,possible_match,Reference candidate exists but confidence is below safe apply threshold.
8a5d696b-d6a9-4aa4-8d48-f5604adfd08d,3a80184a-87fa-48f3-ab16-d0374dcd3fde,Jota 868G Elmas Frez - Yeşil Kuşak (Kaba) İnce Konik Hızlı Preparasyon Frezi,JOT-868-GFG-012,JOT-801-GFG-012,Jota 801G Elmas Frez - Yeşil Kuşak (Kaba) Yuvarlak (Round) Hızlı Preparasyon Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
e4826851-8a5d-443d-acc8-ab18947fff90,288886f3-f2e3-4f91-8d00-8daec7ce5288,Metal Cilalama Paket,d99b3f4e-7ddb-4b1f-80de-c1da7ac985ff,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,possible_match,Reference candidate exists but confidence is below safe apply threshold.
1f7a8b40-6dab-4892-b737-0336d291fa36,027faf48-a86d-4ba0-ba11-12d8d65c2f4a,Abrezif Cilalama Paketi,c463d06a-aeec-4adb-a817-798ff3d191e1,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,possible_match,Reference candidate exists but confidence is below safe apply threshold.
761c43d6-2124-4e6d-852b-c391f8fca776,22379dfb-a50c-481c-9432-0e436d31c49d,CQ1 Karbit Frez Paketi (CROSS-CUT),77646426-f43d-438f-afa1-888c4c77715a,,,no_match,No authoritative reference candidate found.
82b4ba2c-d89a-451a-a0a2-ca9de1be1407,d8d14bdb-6b99-434f-911a-2b11f9368155,Karbit Frez Paketi,867372b4-7b31-442e-82e1-afd8b1b7d554,,,no_match,No authoritative reference candidate found.
52966ebb-e21a-48dc-9332-6ed926539416,5f6d8df3-8d7b-4917-a94f-b4763db8e067,859 Elmas Frez Paketi,dedd1a9d-705a-48a2-87e1-b5ec636adacd,,,no_match,No authoritative reference candidate found.
0571e213-a594-450b-b8c6-5aa0dca74fcc,754a7e0c-2110-4e31-b5c3-f1efe0d3aef9,852 Elmas Frez Paketi,3e517ccd-3607-42cb-aa65-c5e06531058e,,,no_match,No authoritative reference candidate found.
d04c2603-dcc7-44ea-a301-0e31f7b7bd56,9ae8aa84-c910-4a14-b39a-93a339d9bffa,850 Elmas Frez Paketi,dd00aa18-8afe-4785-98a4-f3ff10bc0d30,,,no_match,No authoritative reference candidate found.
f052b65e-bccf-480d-a791-1b7de1d09569,1518e40b-6f8b-4046-ab35-0630116285ec,558 Silindirik Uzun Elmas Paketi,4d8ef04b-75d7-4b4a-8b76-02476488767a,,,no_match,No authoritative reference candidate found.
1bae31d5-86f3-4c3c-bd2a-f665750162b2,96fd59eb-0cf1-41c3-ad67-b6a98234b666,Jota CX23R Finishing Karbit Frez - Finishing Karbit,81610f05-0a23-4ffe-8a5d-cb8919179f98,JOT-801-FG-012,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
7f9c1e3a-b6aa-4c23-be9a-6c077747c093,4b8393d6-7ec8-4b00-afd6-74525390fd94,JOTA KIT 1541 — Basic Chairside Finishing & Polishing,4e797f33-4a30-4f72-a5cd-f4ebd2f52e24,,,no_match,No authoritative reference candidate found.
a889aeaa-b467-45dd-b8de-119ece1b2847,027faf48-a86d-4ba0-ba11-12d8d65c2f4a,Abrezif Cilalama Paketi,8169e138-58ad-4826-95cb-411e1c589f80,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,possible_match,Reference candidate exists but confidence is below safe apply threshold.
52e18af1-6a47-4ca0-b39f-984745f28672,368503a8-4a9e-4b11-bfe5-b82228ffd3e0,C1S Karbit Frez Paketi,763407c9-088d-4c8c-ab4e-ec1afdae5b66,,,no_match,No authoritative reference candidate found.
36ea468d-8929-449c-80c1-328d32a7c14a,d8d14bdb-6b99-434f-911a-2b11f9368155,Karbit Frez Paketi,0b3b579c-4e17-4790-94c5-7e89183f8301,,,no_match,No authoritative reference candidate found.
3f6212cb-2a96-476c-815a-1320ae9c8f7a,d90f6a0f-837a-42ef-96cc-e61037f16ec5,862 Elmas Frez Paketi,015ca169-a1b1-483e-902e-a9a4330ad99e,,,no_match,No authoritative reference candidate found.
345054cb-f477-424b-8091-800a37595661,5f6d8df3-8d7b-4917-a94f-b4763db8e067,859 Elmas Frez Paketi,69a8acc9-fe4f-4131-ac56-2924a835db2e,,,no_match,No authoritative reference candidate found.
f687f9cd-a14a-41d6-8ba4-78c971715657,754a7e0c-2110-4e31-b5c3-f1efe0d3aef9,852 Elmas Frez Paketi,05253754-985e-4ef3-9a82-8c7e11f4e248,,,no_match,No authoritative reference candidate found.
d9baa2e4-cd47-44b4-ab54-29a27625d062,32907d58-3393-4f01-bc51-9c1a065df163,Jota 601 Arkansas Ön Polisaj Frezi,JOT-601-FG-030,JOT-601-RA-ARK,Jota 601 Arkansas Ön Polisaj Frezi,possible_match,Reference candidate exists but confidence is below safe apply threshold.
dd88f2cc-091e-4d9a-ae71-9292be47e898,929415c0-d3ec-4462-ac6e-a13d61ae9d0c,Jota C152 Cerrahi Karbit Frez - Cerrahi Karbit,257df8e5-f10b-4102-9b60-bf52526fd388,JOT-C152-FG-SUR,Jota C152 Cerrahi Karbit Frez - Cerrahi Karbit,possible_match,Reference candidate exists but confidence is below safe apply threshold.
d0b7d1ae-954b-4de3-9b72-5f62972b917b,d90f6a0f-837a-42ef-96cc-e61037f16ec5,862 Elmas Frez Paketi,26cfc809-f136-4518-992c-e4852b1584fd,,,no_match,No authoritative reference candidate found.
335e9355-df58-4097-a265-da5c22bdffbd,9ae8aa84-c910-4a14-b39a-93a339d9bffa,850 Elmas Frez Paketi,af3e6936-1810-4faf-88af-6ce14ba3d93d,,,no_match,No authoritative reference candidate found.
b2936649-b739-4c64-ad6c-71f251a9256a,612c8440-3eb7-4236-b60b-e45ddd026e51,Jota 9765F Kompozit Cilalama Ucu (Polisher) - Step 2,JOT-9765-FRA-055,JOT-9765F-RA-POL,Jota 9765F Kompozit Cilalama Ucu (Polisher) - Step 2,possible_match,Reference candidate exists but confidence is below safe apply threshold.
a953a6c0-9b0d-47ef-840b-2893bf4d0697,9c08d72a-8ff9-4b97-bda6-742f6c37af53,852 Chamfer Elmas Frez,JOTA-852-FG-014,JOT-852-FG-014,Jota 852 Elmas Frez - Mavi Kuşak (Standard) İğne / İnce Konik Genel Preparasyon Frezi,blocked_existing_target_conflict,Authoritative SKU already belongs to variant 5c32960d-aab9-427d-a6b0-ed9e08ba0c59. Moved out of safe apply; requires manual product/variant review.
7461a0e6-8ace-4267-a919-56a90104e923,03ddde4b-d678-4c6e-adbe-330ad44f11df,9805 Polisaj Frezi,JOTA-9805M-RA,JOT-9805M-RA-POL,Jota 9805M Seramik Cilalama Ucu (Polisher) - Step 2,blocked_duplicate_target,2 current variants proposed the same authoritative SKU. Moved out of safe apply; requires manual product/variant review.
efe55d9f-93ea-4237-818b-1028d1c9d7fc,d1130a78-b641-4ba1-8be9-5385083fe690,Jota 9805M Seramik Cilalama Ucu (Polisher) - Step 2,JOT-9805M-RA-014,JOT-9805M-RA-POL,Jota 9805M Seramik Cilalama Ucu (Polisher) - Step 2,blocked_duplicate_target,2 current variants proposed the same authoritative SKU. Moved out of safe apply; requires manual product/variant review.
b0560879-a498-4a0d-9746-e6a294f2f58d,beb41dab-e211-4cc9-8ef5-fd2ba01a972f,Jota 862G Elmas Frez - Yeşil Kuşak (Kaba) Konik Hızlı Preparasyon Frezi,JOT-862-GFG-012,JOT-862-GFG-015,Jota 862G Elmas Frez - Yeşil Kuşak (Kaba) Konik Hızlı Preparasyon Frezi,blocked_duplicate_target,3 current variants proposed the same authoritative SKU. Moved out of safe apply; requires manual product/variant review.
c277fbab-cbac-44e2-9e51-65c15db52c52,beb41dab-e211-4cc9-8ef5-fd2ba01a972f,Jota 862G Elmas Frez - Yeşil Kuşak (Kaba) Konik Hızlı Preparasyon Frezi,JOT-862-GFG-014,JOT-862-GFG-015,Jota 862G Elmas Frez - Yeşil Kuşak (Kaba) Konik Hızlı Preparasyon Frezi,blocked_duplicate_target,3 current variants proposed the same authoritative SKU. Moved out of safe apply; requires manual product/variant review.
6d0d05dd-8ec4-4bd1-9a69-24cb28f45d71,beb41dab-e211-4cc9-8ef5-fd2ba01a972f,Jota 862G Elmas Frez - Yeşil Kuşak (Kaba) Konik Hızlı Preparasyon Frezi,JOT-862-GFG-010,JOT-862-GFG-015,Jota 862G Elmas Frez - Yeşil Kuşak (Kaba) Konik Hızlı Preparasyon Frezi,blocked_duplicate_target,3 current variants proposed the same authoritative SKU. Moved out of safe apply; requires manual product/variant review.
