product_id,product_name,product_group_code,category,variant_id,variant_code,manufacturer_ref,entity_type,image_url,issue_type,width,height,content_type,has_alpha,recommended_action
0bda49f5-5cac-4a62-a426-b2554c021853,Cerrahi Frez Paketi,e025a428-5a32-459f-a38d-3ba977539c23,setler-paketler,9151281e-101f-4075-88d5-86bbb66c28d3,cef0e253-3d9a-4eb0-92b7-824a48c8ee73,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/6e8c88c9-1b71-441e-bfb6-123baf98e945/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
22379dfb-a50c-481c-9432-0e436d31c49d,CQ1 Karbit Frez Paketi (CROSS-CUT),665d67c8-1306-46ae-aedd-d14e7d186191,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/4a8cf399-2e4d-4b91-9279-3af6fc58ee66/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
22379dfb-a50c-481c-9432-0e436d31c49d,CQ1 Karbit Frez Paketi (CROSS-CUT),665d67c8-1306-46ae-aedd-d14e7d186191,setler-paketler,761c43d6-2124-4e6d-852b-c391f8fca776,77646426-f43d-438f-afa1-888c4c77715a,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/4a8cf399-2e4d-4b91-9279-3af6fc58ee66/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
599a9a44-30f0-4252-8b09-07198279e773,Jota 138 Elmas Frez - Mavi Kuşak (Standard) Mikro Yuvarlak Genel Preparasyon Frezi,633180b8-63ac-4309-82a1-8125188d7691,elmas-frezler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/ec0d3ee0-4893-4472-8f26-4de507dae53e/image_1950.webp,duplicate_image_url,1890,1890,image/webp,false,Review whether this shared image is intentional for a grouped family.
599a9a44-30f0-4252-8b09-07198279e773,Jota 138 Elmas Frez - Mavi Kuşak (Standard) Mikro Yuvarlak Genel Preparasyon Frezi,633180b8-63ac-4309-82a1-8125188d7691,elmas-frezler,559ba98c-e0fd-46a0-ae41-ec7bc3d59d86,02f389c5-663f-4b4a-97ab-1195eefbdc0a,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/ec0d3ee0-4893-4472-8f26-4de507dae53e/image_1950.webp,duplicate_image_url,1890,1890,image/webp,false,Review whether this shared image is intentional for a grouped family.
bd26cf76-7321-4889-93bb-d4d7cbdda81f,Jota 558 Elmas Frez - Mavi Kuşak (Standard) Silindirik Uzun Genel Preparasyon Frezi,8ab029f0-4c82-47e9-9424-70215fd3136e,elmas-frezler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/926f9bdc-9ee6-48c7-8ba6-7761d1d53adb/image_1950.webp,duplicate_image_url,735,1020,image/webp,false,Review whether this shared image is intentional for a grouped family.
bd26cf76-7321-4889-93bb-d4d7cbdda81f,Jota 558 Elmas Frez - Mavi Kuşak (Standard) Silindirik Uzun Genel Preparasyon Frezi,8ab029f0-4c82-47e9-9424-70215fd3136e,elmas-frezler,2e88e9f5-a7b5-4d4b-98b5-3faffabf74ef,9bf3e7d1-7f58-466e-8dcf-77df180adb6f,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/926f9bdc-9ee6-48c7-8ba6-7761d1d53adb/image_1950.webp,duplicate_image_url,735,1020,image/webp,false,Review whether this shared image is intentional for a grouped family.
0da0e71a-9791-4c9a-953f-55960f7e8d99,Jota 558F Elmas Frez - Kırmızı Kuşak (İnce) Silindirik Uzun Finishing Frezi,f0859237-c12d-4559-812b-77c38212373a,elmas-frezler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/fd2d7891-7dc7-40c1-8316-adb581d15e93/image_1950.webp,duplicate_image_url,1028,1599,image/webp,false,Review whether this shared image is intentional for a grouped family.
0da0e71a-9791-4c9a-953f-55960f7e8d99,Jota 558F Elmas Frez - Kırmızı Kuşak (İnce) Silindirik Uzun Finishing Frezi,f0859237-c12d-4559-812b-77c38212373a,elmas-frezler,43c5b2bc-a425-4d5b-a274-17a830a0e5be,a176d8f8-1dee-4978-b9f2-cb626381d7af,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/fd2d7891-7dc7-40c1-8316-adb581d15e93/image_1950.webp,duplicate_image_url,1028,1599,image/webp,false,Review whether this shared image is intentional for a grouped family.
32907d58-3393-4f01-bc51-9c1a065df163,Jota 601 Arkansas Ön Polisaj Frezi,5968107a-1578-4d3d-8b45-dead7167ac4d,asindirici-taslar,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/d2e441d1-ec82-40b7-a781-7560e2435d29/image_1950.webp,duplicate_image_url,1950,3017,image/webp,false,Review whether this shared image is intentional for a grouped family.
